"station","latitude","longitude"
"68263599999","-25.938514","27.926133"
"93831099999","-45.0166666","168.7333333"
"68272099999","-25.1833333","29.3333333"
"56586099999","27.3333333","103.75"
"71702099999","46.4333333","-63.8333333"
"72356503959","36.7683","-96.0261"
"10632599999","49.960833","8.6415"
"71559099999","49.2166666","-102.9666666"
"87065099999","-24.1666667","-62.9"
"72681724154","47.4548","-115.67108"
"67773099999","-16.65","30.7"
"23631099999","63.9333333","65.05"
"6069099999","56.5","9.5666666"
"24371099999","66.8","136.6833333"
"99840999999","38.983","-76.48"
"71157099999","53.5666666","-113.5166666"
"22867099999","61.0833333","42.0666666"
"74735553997","31.91667","-98.60028"
"24525099999","64.6","112.5166666"
"86626099999","-11.9833333","-55.5666666"
"64360099999","-11.591333","27.530889"
"17204399999","38.747769","41.661236"
"2736099999","61.9","27.8833333"
"71883499999","52.13","-119.28"
"72429804850","40.7075","-84.02722"
"84036099999","0.6","-77.8166666"
"30252099999","57.8166666","114.0166666"
"85832099999","-43.2","-71.8166666"
"86993099999","-31.4058333","-52.7011111"
"22525099999","64.5666666","34.9166666"
"2880099999","65.85","24.1666666"
"6138099999","54.8166666","11"
"1232099999","62.45","7.85"
"72743604863","44.98639","-85.20306"
"89059099999","-63.3166666","-56.6833333"
"61989099999","-19.75","63.37"
"71142099999","50.3","-107.6833333"
"94972099999","-41.1666666","147.4833333"
"24771099999","62.7833333","136.85"
"A0735400132","44.033","-89.3"
"94569099999","-26.6","153.1"
"99834199999","56.247","-134.647"
"71460099999","45.9666666","-81.4833333"
"33362099999","50.5833333","32.3833333"
"22113099999","68.781672","32.750822"
"72404303756","38.80417","-76.06889"
"85561099999","-33.05","-71.5833333"
"2805099999","69.75","27"
"99847599999","38.033","-122.125"
"12195099999","54.1333333","22.95"
"3132099999","54.85","-4.95"
"91369199999","7.0833333","171.1333333"
"72514454723","40.43333","-76.56667"
"84593099999","-10.729117","-73.766503"
"29676099999","55.25","94.8833333"
"44286099999","46.9666667","103.8"
"55696099999","28.4166666","92.4666666"
"6093099999","55.3","8.6666666"
"85196099999","-16.25","-62.1"
"3281099999","54.3666666","-0.6666666"
"41565099999","33.8166666","71.8833333"
"17203099999","38.8666666","40.5"
"88963099999","-63.4","-56.9833333"
"28978099999","52.5333333","68.75"
"71039099999","62.1166666","-136.2"
"82993099999","-9.510808","-35.791678"
"37228099999","43.0333333","44.6833333"
"86972099999","-28.6","-48.817"
"40780699999","34.867","48.55"
"21802099999","71.9666666","114.0833333"
"72316013870","31.54006","-82.50735"
"17219199999","38.319106","27.159353"
"65450099999","6.6666666","-0.75"
"51747099999","39","83.6666666"
"41850099999","26.35","88.6"
"82610099999","-6.6666666","-69.8666666"
"68575099999","-30.15","30.0666666"
"26479099999","56.4833333","31.6333333"
"17135099999","39.85","33.5166666"
"72309593719","35.0677","-77.048"
"70104526649","68.03139","-162.90306"
"41891099999","24.963242","91.866783"
"11110099999","47.1333333","10.2333333"
"94865099999","-37.8666666","144.75"
"31416099999","52.4166666","136.5"
"4071099999","66.2","-17.1"
"97380099999","-10.5","121.8333333"
"72508854733","42.5841","-70.9153"
"38334099999","42.4833333","70.3"
"71511099999","51.6666666","-105.4"
"48109099999","14.1166666","93.3666666"
"99728799999","44.9","-66.98"
"72309793743","34.68333","-77.03333"
"94541099999","-29.7833333","151.0833333"
"72050499999","33.569917","-86.050856"
"48093099999","17.3333333","96.5"
"85033599999","-10.5333333","-65.2333333"
"3005099999","60.1333333","-1.1833333"
"95629099999","-30.2833333","116.6666666"
"95967099999","-43.4833333","147.15"
"59209099999","23.3","105.95"
"87022199999","-29.210278","-59.68"
"94954099999","-40.6666666","144.6833333"
"71851099999","49.903056","-98.273889"
"72092600313","30.071","-94.216"
"68269099999","-25.7666666","28.2"
"16059599999","45.086353","7.603375"
"72221312819","28.82143","-81.80963"
"8220099999","40.45","-3.7166666"
"71679099999","53.77","-125.98"
"72233154941","42.47138","-93.20707"
"71983099999","75.3666666","-105.7166666"
"26634099999","55.2666666","24.7666666"
"68994099999","-46.8833333","37.8666667"
"93004099999","-34.4333333","172.6833333"
"81951099999","-8.5","-39.3166666"
"97372599999","-10.171583","123.671136"
"94893099999","-39.1166666","146.4166666"
"7471099999","45.080689","3.762889"
"65046099999","12.047589","8.524622"
"72365823090","36.74354","-108.22931"
"72743404870","45.30472","-85.27472"
"42976099999","20.3","86.6833333"
"71133099999","53.3666666","-107.55"
"83117099999","-23.0666666","-43.15"
"72229399999","29.784","-93.3"
"81835099999","-5.6272222","-37.8319444"
"47636099999","35.1666666","136.9666666"
"67323099999","-23.8666666","35.3833333"
"47747099999","35.5333333","134.8166666"
"67753099999","-16.8333333","27.0666667"
"38229099999","43.3","74.983"
"36498099999","48.1666666","78.4166666"
"72506014756","41.25306","-70.06083"
"63631099999","2.2833333","32.9333333"
"97182099999","-5.0666666","119.55"
"87688099999","-38.386911","-60.329711"
"72552494958","41.62333","-98.94833"
"48356099999","17.15","104.1333333"
"72217853953","35.02139","-94.62111"
"47060099999","38.7166666","125.3833333"
"86696099999","-14.1833333","-41.6666666"
"99830599999","26.092","-80.109"
"48018099999","24.1666666","96.3333333"
"28838099999","53.35","59.0833333"
"28748099999","54.0833333","61.6166666"
"12428099999","51.1","16.883"
"83703099999","-22.549639","-55.702614"
"80370099999","0.861925","-77.671764"
"85629099999","-34.9666667","-71.2166667"
"63702099999","-0.6166667","30.65"
"10046599999","54.3795","10.145167"
"72666724048","44.51694","-108.08222"
"13462099999","42.3666666","19.25"
"74000203042","37.5","-105.16667"
"40780799999","35.776094","50.826686"
"71405099999","53.3333333","-112.5333333"
"68403099999","-28.575001","16.533333"
"56144099999","31.7333333","98.5666666"
"16227099999","41.9833333","13.6"
"40877099999","27.9666666","57.7"
"71948599999","69.361111","-124.05861"
"1254099999","62.9833333","10.55"
"67327099999","-24.05","34.7166667"
"72586494182","44.88889","-116.10167"
"72434753904","38.93043","-90.43291"
"99999904141","43.2718","-124.3186"
"99738399999","64.5","-165.42"
"86876099999","-22.4666666","-43.2833333"
"71125399999","54.133","-108.533"
"91938099999","-17.55375","-149.607236"
"42071099999","31.709594","74.797264"
"94908099999","-37.1","147.6"
"89066099999","-68.1166666","-67.1333333"
"81970099999","-9.95","-62.9666666"
"29874099999","53.5833333","92.8833333"
"26551099999","56.1","27.55"
"61297099999","11.35","-5.6833333"
"16687099999","38.151111","21.425556"
"71344099999","51.1833333","-112.5"
"15491099999","43.8833333","25.95"
"72547604916","43.27528","-91.73917"
"2485399999","58.788636","16.912189"
"60437099999","36.2833333","2.7333333"
"38511099999","40.7833333","55.3333333"
"97700099999","-3.25","127.0833333"
"1358099999","60.85","8.6"
"97876099999","-6.1","140.3"
"72538404888","42.91083","-82.52861"
"67961099999","-20.9166666","28.45"
"47727099999","35.798944","140.011111"
"70231526536","62.89417","-155.97639"
"4146099999","63.4333333","-20.2833333"
"1344099999","60.7","6.95"
"72408454760","40.18333","-74.13333"
"2567099999","58.75","17.8666666"
"72529400383","35.017","-80.083"
"3583035034","52.4","0.56667"
"87320099999","-30.3666666","-66.2833333"
"31632099999","49.9333333","134.6333333"
"74596603726","39.00833","-74.90806"
"60550099999","33.7166667","1.0833333"
"22235099999","67.35","37.05"
"17330099999","36.3833333","33.9333333"
"27612099999","55.8333333","37.6166667"
"40268099999","32.0333333","35.7333333"
"41519599999","25.983","63.033"
"72570594030","40.44278","-109.51278"
"6066099999","55.990122","8.353906"
"40285099999","32.2166666","35.6166666"
"50727099999","47.1666666","119.9333333"
"72517014737","40.64984","-75.44773"
"72510314712","40.37342","-75.95924"
"71792099999","52.1166666","-112.1666666"
"29379099999","57.2","94.55"
"40198099999","29.94025","34.93585"
"47061099999","38.7333333","128.1833333"
"16190099999","43.6166666","13.5333333"
"71264399999","43.862221","-79.37"
"70200499999","64.6891944","-163.41275"
"99818599999","28.4","-96.7166666"
"87896099999","-47.735292","-65.904097"
"56294099999","30.578528","103.947086"
"72654594950","43.77425","-98.03838"
"98545099999","12.067","124.533"
"71686099999","58.4166666","-130.0333333"
"71361099999","60.8333333","-115.7666666"
"72097299999","44.0166666","-92.4833333"
"71203099999","49.956112","-119.377778"
"86678099999","-13","-38.5"
"72450403974","37.74611","-97.22111"
"72049200151","44.567","-72.017"
"66136299999","-7.4","20.817"
"74498914747","42.49333","-79.27222"
"24790099999","62.7833333","148.1666666"
"7482099999","45.987335","5.328445"
"72657594960","45.0622","-93.351"
"7190099999","48.538319","7.628233"
"72095400456","26.93333","-94.68333"
"15317099999","45.2833333","22.5333333"
"29374099999","57.6833333","93.2666666"
"43588099999","0.4833333","72.9833333"
"72651494032","43.7331","-103.61513"
"87823099999","-42.7333333","-65.0666666"
"91602099999","-0.8833333","169.5333333"
"68390099999","-25.8833333","31.5"
"47162099999","34.85","128.4333333"
"71243099999","49.7","-112.7666666"
"94977099999","-43.2","146.7666666"
"3238099999","55.0166666","-1.8666666"
"3140499999","58.7166666","1.4"
"68811099999","-33.2","18.1166666"
"38008099999","44.15","51.95"
"47163099999","34.9833333","126.3833333"
"71544099999","54","-113.4666666"
"72381523161","34.8536","-116.7858"
"99434099999","41.63","-82.84"
"28138099999","58.5166666","58.85"
"68558099999","-30.9333333","27.6"
"72035923902","35.27472","-96.675"
"72203412812","26.91722","-81.99139"
"94290099999","-17.7166666","148.45"
"76519099999","22.1","-103.2666666"
"13585099999","41.3333333","21.5666666"
"72744904954","46.41861","-92.80444"
"72784524163","46.26667","-119.11667"
"29059099999","59.4333333","89.2833333"
"4126099999","64.35","-21.7833333"
"72445953931","38.09639","-92.55306"
"72320093801","34.34778","-85.16111"
"72451993967","37.0912","-95.57258"
"4175099999","66.51","-16.54"
"23219099999","67.0333333","59.4"
"72210812894","26.53805","-81.75674"
"14321099999","44.75","14.7666666"
"78265099999","21.0666666","-75.6166666"
"41276099999","20.8","57.1166666"
"84455099999","-6.508742","-76.373247"
"71603099999","43.826944","-66.088056"
"7107099999","48.6833333","-4.3333333"
"72403603710","38.72139","-77.51528"
"71082399999","82.517778","-62.280556"
"40875099999","27.218169","56.377875"
"11037099999","48.2","16.5666666"
"2751099999","61.6333333","21.3833333"
"66460099999","-17.043464","15.683822"
"40265099999","32.356353","36.259181"
"41520599999","35.883","71.8"
"2743099999","59.8666666","22.2"
"72062800215","35.483","-97.817"
"2823099999","67.9666666","23.6833333"
"71058099999","69.6666667","-121.6666667"
"1006099999","78.25","22.8166666"
"2911099999","63.05065","21.762175"
"81737099999","-3.8666666","-54.2166666"
"72575524101","41.11667","-111.96667"
"71748099999","50.6333333","-97.05"
"80222099999","4.701594","-74.146947"
"99999926563","60.7237","-150.4484"
"72622794790","43.98867","-76.02623"
"62306099999","31.325356","27.221689"
"47836099999","30.385569","130.659017"
"54259099999","42.0666666","124.8666666"
"71689099999","56.65","-111.2166666"
"71892099999","49.193889","-123.184444"
"26864099999","53.5","29.3333333"
"15480099999","44.2166666","28.65"
"72344593993","36.01027","-94.16824"
"23987099999","60.25","90.2333333"
"72783024149","46.37458","-117.01529"
"87374099999","-31.794778","-60.480361"
"56137099999","31.15","97.1666666"
"93792099999","-43.7333333","173.1166666"
"29209099999","57.8","77.2166666"
"41599099999","32.5","74.5333333"
"94703099999","-30.0333333","145.95"
"71108099999","49.025278","-122.363333"
"81002010502","6.498553","-58.254119"
"6188099999","55.8833333","12.4166666"
"2565099999","57.525833","15.823333"
"23589099999","64.2","93.7833333"
"62750099999","14","32.3333333"
"47777099999","34.2333333","135.1666666"
"71707099999","46.1666666","-60.05"
"2423099999","59.8666666","13.1166666"
"81745099999","-3.0166666","-47.35"
"38647099999","39.25","55.5166666"
"72658514954","44.21667","-93.91667"
"64705099999","10.4833333","16.7166666"
"71885099999","49.3333333","-113.5166666"
"44282099999","47.45","101.4666666"
"72248453905","32.53984","-93.74616"
"71060099999","52.4666666","-116.0666666"
"23518099999","64.2666666","57.6166666"
"34975099999","45.35","46.0333333"
"48618099999","5.382639","103.10336"
"2903099999","63.721172","23.143131"
"85782099999","-40.6","-73.05"
"6785099999","46.8","9.6833333"
"91218041414","13.58333","144.91667"
"78397099999","17.935667","-76.7875"
"68589099999","-29.2666666","29.5166666"
"15162099999","46.3666666","23.05"
"47688099999","34.987053","139.829208"
"7646099999","43.757444","4.416347"
"68813099999","-33.8","18.3666666"
"7554099999","44.5333333","3.45"
"99999964757","44.2326","-79.781"
"28952099999","53.2166666","63.6166666"
"74467204862","40.15833","-89.33472"
"40179099999","32","34.8166666"
"72510514770","40.81929","-76.86581"
"23939099999","60.3333333","68.9666666"
"62721099999","15.589497","32.553161"
"64184099999","-1.6833333","29.2333333"
"6147099999","54.8833333","12.1833333"
"72365493091","35.88333","-106.28333"
"86765099999","-17.9666666","-38.7"
"71016099999","49.15","-113.55"
"48672699999","4.537222","103.426756"
"67789099999","-17.0333333","30.9833333"
"47426099999","42.1666666","142.7833333"
"83587099999","-19.63375","-43.968856"
"93800099999","-45.2166666","166.8833333"
"3140699999","57.3666666","1.9833333"
"71062099999","53.15","-115.1166666"
"40911099999","36.706914","67.209678"
"13272599999","44.935331","20.257506"
"71564099999","49.1833333","-98.0833333"
"99999963893","32.7169","-87.6226"
"72210900355","34.317","-84.417"
"11423299999","50.121367","14.543642"
"61096099999","13.2333333","11.9833333"
"70260696401","62.82639","-149.90667"
"54186099999","43.3666666","128.2"
"65101099999","8.440211","4.493919"
"A5125500445","32.46383","-87.95405"
"43295099999","12.9666666","77.5833333"
"99844099999","30.258","-88.213"
"72456513920","38.94144","-95.65125"
"72356693950","34.8822","-95.783"
"67009099999","-12.3494","49.291747"
"72650754907","42.88667","-90.23611"
"71730099999","46.625","-80.798889"
"71254099999","53.0333333","-112.8166666"
"89666099999","-76.7166666","162.9666666"
"72792594227","47.238","-123.1408"
"11927599999","48.637839","19.134108"
"76738399999","18.103419","-94.580681"
"72314013881","35.2236","-80.9552"
"63500099999","6.039389","37.590453"
"38734099999","39.45","70.2"
"60661099999","25.2166666","5.1166666"
"86740099999","-16.7166666","-43.8666666"
"6277099999","53.4166666","6.2"
"94662099999","-33.7166666","136.5"
"72202192816","28.01389","-82.34528"
"1273099999","63.2333333","11.0166666"
"78950099999","12.699042","-61.342431"
"1473099999","59.6166666","9.6333333"
"89058099999","-62.2166666","-58.9666666"
"71505099999","60.7666666","-137.5833333"
"41909099999","24.25","89.9333333"
"1319099999","61.0333333","5.3833333"
"97378099999","-10.7333333","123.0666667"
"71481099999","53.5730556","-115.123611"
"57127099999","33.0666666","107.0333333"
"4077099999","66.45","-15.95"
"33815099999","47.0166666","28.9833333"
"70275827517","70.34417","-150.94472"
"83631099999","-20.9166666","-47.1166666"
"71355099999","82.5","-62.3333333"
"72644014925","43.904","-92.49207"
"6630499999","46.534075","9.884106"
"8419099999","37.188731","-3.777356"
"44203099999","51.1166666","99.6666666"
"2881099999","65.9833333","26.3666666"
"35394499999","66.0666666","76.5166666"
"71986099999","50.8","-111"
"72209304878","44.68028","-84.72861"
"64387099999","-1.968628","30.13945"
"17200599999","40.735028","30.083336"
"72506994624","41.6875","-69.99333"
"71999099999","50.6833333","-121.9333333"
"99999900178","40.617","-74.25"
"98440099999","14.129167","122.980181"
"33881099999","46.4833333","28.2833333"
"71184099999","45.7166666","-73.3833333"
"68815099999","-33.0833333","18.0166666"
"99999963896","34.6941","-85.9998"
"3924099999","54.618056","-5.8725"
"94987099999","-42","148.2833333"
"47515099999","40.556447","141.466325"
"11034099999","48.2","16.3666666"
"72398093720","38.34083","-75.51325"
"22887099999","61.2333333","46.7166667"
"99849299999","42.621","-82.527"
"33398099999","49.35","23.5166666"
"17370099999","36.573472","36.154"
"71486099999","52.9333333","-118.0333333"
"72548304930","40.65917","-91.32667"
"6797099999","46.4166666","10.0166666"
"7260099999","47.002625","3.113333"
"6203099999","52.3666666","3.35"
"71374099999","50.15","-60.05"
"40723099999","37.493003","57.308389"
"33657099999","47.8666666","25.2166666"
"94429099999","-28.1166666","117.8333333"
"94602099999","-32.0166666","115.5"
"68931099999","-34.090279","23.327778"
"99999904128","43.4711","-119.6917"
"83722099999","-22.345042","-49.0538"
"71629099999","72.0166666","-94.2"
"95307099999","-20.7166666","116.7666666"
"99999954783",NULL,NULL
"36839099999","44.367","77.9"
"67221099999","-13.225053","37.552067"
"40716099999","37.45","47.7"
"14012099999","46.1","14.3666666"
"11296099999","46.7666666","15.55"
"71208099999","53.8166666","-89.9"
"2486099999","59.3666666","17.5166666"
"71386099999","48.4666666","-67.4333333"
"78948000406","13.75","-60.95"
"71957599999","68.223333","-135.005833"
"91768099999","-14.1833333","-169.5"
"6619099999","46.8333333","6.5833333"
"97530099999","-0.891833","134.049183"
"86958099999","-27.6","-48.6166666"
"71029099999","70.75","-117.8"
"82599099999","-5.911417","-35.247717"
"72311403715","38.00972","-77.97"
"50983099999","45.7666666","132.9666666"
"72787094119","47.9742","-117.4292"
"6616099999","47.4333333","6.95"
"95715099999","-30.0333333","148.1166666"
"17295099999","36.713056","28.7925"
"44216099999","48.8166666","93.1"
"47413099999","43.2166666","141.7833333"
"44213099999","49.65","94.4"
"2628099999","56.0166666","14.85"
"71178099999","48.6666666","-53.1166666"
"42309099999","27.295494","94.09765"
"94346099999","-23.4333333","144.2833333"
"71301099999","48.15","-80"
"3301099999","53.2666666","-4.3666666"
"83583099999","-19.851181","-43.950628"
"86948099999","-26.9508333","-48.7619444"
"72213013861","31.25","-82.4"
"53772099999","37.746897","112.628428"
"2964099999","60.7166666","21.0333333"
"10162499999","53.426997","11.783436"
"99413099999","47.87","-89.31"
"72068499999","42.05","-104.9333333"
"23812099999","61.8333333","56.8666666"
"14447099999","43.1666667","16.45"
"43226099999","14.2833333","74.45"
"A5125600451","36.6985","-93.4022"
"14640099999","43.8333333","17.0166667"
"47070099999","37.9666666","126.5666666"
"16550099999","39.9333333","9.7166667"
"14443099999","42.4","16.2666666"
"72544014923","41.44816","-90.52365"
"72542014931","40.78333","-91.12528"
"72480023157","37.37114","-118.35886"
"2542099999","58.3166666","13.0333333"
"17239099999","38.35","31.4166666"
"15470099999","44.1","24.9833333"
"72047899999","38.611022","-94.342131"
"53863099999","37.0333333","111.9166666"
"33829099999","46.9","29.6"
"13295099999","44.2333333","22.55"
"12469099999","51.35","19.8666666"
"94906099999","-36.9666666","147.1333333"
"72507014765","41.7225","-71.4325"
"72214353975","32.57917","-96.71917"
"47764143324","34.13725","132.24286"
"76903099999","14.9166667","-92.25"
"96179099999","-0.479189","104.579283"
"72231453915","30.02916","-91.88456"
"70000126492","60.78351","-148.84839"
"16541099999","39.6666667","9.4333333"
"72101199999","47.967118","-100.58055"
"11349099999","47.0666666","13.6166666"
"72521604842","40.87324","-81.88864"
"65502099999","13.5666667","-2.4166667"
"34691099999","47.9","48.8"
"98446099999","13.576439","124.205672"
"72533014827","40.97248","-85.20636"
"86988099999","-30.05","-51.166667"
"43257099999","13.5","75.0833333"
"72548094910","42.55437","-92.40131"
"99825999999","59.45","-135.318"
"6645099999","47.4333333","7.8833333"
"37609099999","41.0294444","43.8763889"
"23383099999","66.8833333","93.4666666"
"17040099999","41.0333333","40.5166666"
"40103099999","34.45","35.8"
"26179099999","58.5166666","31.25"
"15341099999","45","22.8666666"
"15730099999","41.65","25.3833333"
"7160499999","48.603222","-3.815783"
"72642604895","44.55","-89.53333"
"33998099999","44.4333333","34.0833333"
"33564099999","49.0166666","28.1333333"
"30714099999","52.1","102.7"
"54386099999","41.4166666","128.1833333"
"24966099999","60.3833333","134.45"
"47670099999","35.4333333","139.65"
"71944099999","55.3","-123.1333333"
"72563524044","42.0573","-102.8017"
"8045099999","42.2318","-8.626775"
"85141099999","-14.4833333","-67.4833333"
"26214099999","58.3833333","21.8166666"
"6635099999","47.1333333","7.6166666"
"72029553972","32.08361","-97.09722"
"15455099999","44.2833333","25.5333333"
"91317099999","7.3833333","143.9166666"
"71296099999","44.2333333","-79.7833333"
"24644099999","63.45","120.3166666"
"86632099999","-11.6","-46.85"
"72522014750","43.33845","-73.61028"
"43014099999","19.863169","75.398206"
"74230024037","46.42647","-105.88333"
"1024099999","78.65","16.3666666"
"42452099999","25.160219","75.845631"
"6207099999","53.6166666","4.9666666"
"27697099999","54.9333333","48.7833333"
"61847099999","8.5333333","-9.4666667"
"72217423097","34.16667","-101.71667"
"72070154942","41.05222","-93.68913"
"8391099999","37.418","-5.893106"
"72302013748","34.26678","-77.89987"
"58752099999","27.7833333","120.65"
"4416099999","72.5833333","-38.45"
"71320099999","68.7666666","-81.2333333"
"17089099999","40.25","40.2333333"
"16685099999","38.120069","20.500481"
"13174099999","45.85","20.4666666"
"72281353146","31.60563","-110.42809"
"68070099999","-22.05","27.8166666"
"91656099999","-16.4333333","179.4166666"
"71006099999","52.3","-111.7666666"
"24691099999","63.8333333","145.6"
"7510099999","44.828335","-0.715556"
"68268099999","-24.9","28.3333333"
"40573599999","28.934764","47.791864"
"68004099999","-20.43","16.67"
"86830099999","-20.3166666","-40.3166666"
"26348099999","57.1333333","26.7166666"
"48419099999","14.1","100.6166666"
"72225153958","32.51444","-92.58833"
"41170099999","25.261125","51.565056"
"99999953151","33.4392","-117.1904"
"47927099999","24.782833","125.295111"
"99819499999","30.0166666","-90.1166666"
"78739099999","12.6333333","-87.1333333"
"72586594161","43.5","-114.3"
"85921099999","-51.671475","-72.52835"
"48600199999","21.702156","95.977928"
"40835599999","34.35","58.68"
"29789099999","54.2166666","96.9666666"
"47756099999","35.0666666","134.0166666"
"67107099999","-19.8166667","47.0666667"
"40780499999","33.583","46.4"
"95205099999","-17.3666666","123.6666666"
"97320099999","-8.2166667","124.5666667"
"34009099999","51.7666666","36.1666666"
"8011099999","43.563567","-6.034622"
"63870099999","-6.222025","39.224886"
"71644099999","49.9333333","-119.4"
"36061099999","52.25","87.1166666"
"99999900430",NULL,NULL
"71048099999","51.05","-110.3166666"
"29698099999","54.8833333","99.0333333"
"A0000812978","29.90778","-96.95"
"99408299999","28.43","-82.66"
"68392099999","-27.05","31.1"
"95575099999","-27.9666666","152.9833333"
"64211099999","-4.3166666","15.3166666"
"99420099999","47.18","-87.22"
"72642504841","43.76944","-87.85056"
"58606099999","28.865","115.9"
"68267599999","-23.0833333","26.8"
"89674099999","-77.867358","167.056572"
"72758494038","46.01389","-102.65472"
"71889099999","49.463056","-119.602222"
"48356599999","17.195142","104.118625"
"10436099999","51.408394","9.377631"
"71023099999","54.92","-109.95"
"3059099999","57.5425","-4.0475"
"99999954795","43.1092","-70.9484"
"72528704724","43.10833","-78.93806"
"47769099999","34.8333333","134.6666666"
"48930099999","19.897256","102.160844"
"54823099999","36.6833333","116.9833333"
"28984099999","52.95","70.2166666"
"76805099999","16.75","-99.75"
"99830199999","18.094","-65.471"
"12105099999","54.2","16.15"
"2176099999","65.0333333","21.5666666"
"35497099999","48.85","72.8666666"
"2998099999","60.2","24.9666666"
"29456099999","56.5333333","89.3166666"
"41176099999","24.95","51.5666666"
"36905099999","43.317","79.483"
"63170099999","9.518167","44.088758"
"74693603712","35.37861","-78.73361"
"41895099999","24.437219","88.616511"
"61415099999","20.933067","-17.029956"
"72407513735","39.36623","-75.07778"
"22837099999","61.0166666","36.45"
"96937099999","-7.2166667","113.7166667"
"71539099999","50.3166666","-105.55"
"62309099999","31.0166666","28.4333333"
"29638099999","54.9","82.95"
"74768199999","30.371581","-89.60976"
"72688304113","45.82583","-119.26111"
"6450099999","51.189444","4.460278"
"47141043219","35.917","126.617"
"71842899999","52.35","-97.0333333"
"72038353847","30.70444","-87.02306"
"47088099999","36.4","128.2833333"
"94938099999","-35.35","150.4833333"
"72654614946","44.9047","-97.1494"
"68347099999","-26.871064","26.718003"
"43369099999","8.3","73.15"
"71041099999","45.656667","-61.368056"
"72074799999","41.7333333","-106.4666666"
"10348099999","52.319167","10.556111"
"8286099999","39.95","-0.0666666"
"72510094746","42.2706","-71.8731"
"44418099999","28.1","81.6666666"
"24263099999","67.65","134.6833333"
"24928099999","60.2666666","111.7333333"
"16090099999","45.395706","10.888533"
"95551099999","-27.55","151.9166666"
"72546214937","41.6394","-91.54455"
"72466593010","39.275","-103.666"
"99999904222","40.6507","-122.6068"
"1086099999","70.600256","29.692678"
"94186099999","-12.7833333","143.3"
"94943099999","-35.1166666","150.0833333"
"65467099999","4.896056","-1.774756"
"38099099999","44.283","72.95"
"85832699999","-43.1166666","-73.6333333"
"63332099999","11.608075","37.321644"
"70218526622","60.38333","-166.2"
"6648099999","47.1833333","8"
"40782299999","36.65","51.467"
"34954099999","45.35","42.85"
"47582099999","39.7166666","140.1"
"16107099999","45.75","12.85"
"17600099999","34.718039","32.485731"
"48475099999","12.636225","99.951533"
"28493599999","56.172947","92.493278"
"65361099999","8.9833333","1.15"
"47133099999","36.3","127.4"
"91550099999","-13.3166666","166.6166666"
"72521014895","40.9181","-81.4435"
"72521753855","39.36444","-84.52472"
"71067099999","53.2666666","-113.1666666"
"68386099999","-26.1146","31.45"
"4270099999","61.160517","-45.425978"
"83525099999","-18.8833333","-48.22"
"95612099999","-31.4666666","115.8666666"
"72539404839","42.74634","-86.09677"
"15108099999","46.9833333","25.95"
"32509099999","54.1166666","159.9833333"
"33805099999","47.5833333","34.45"
"2864099999","65.781889","24.5991"
"42914099999","20.7145","70.9221"
"31253099999","54.7166666","128.8666666"
"71821099999","49.75","-77.8"
"58556099999","29.6","120.8166666"
"1382099999","60.7666666","10.8"
"72389523149","36.02944","-119.0625"
"91650099999","-12.5","177.05"
"72763024012","46.7994","-102.7972"
"37618099999","41.1166666","44.2833333"
"41757099999","25.233308","62.329494"
"2110099999","65.3333333","15.0666666"
"1293099999","63.4166666","11.7333333"
"47880099999","34.214167","134.015556"
"71017099999","73.75","-105.2833333"
"35475099999","49.0166666","68.6666666"
"72231553917","30.0494","-90.0288"
"43424099999","8.0333333","79.8333333"
"94388099999","-24.1166666","152.7166666"
"72458013984","39.5514","-97.6508"
"71196099999","45.8666666","-77.25"
"91408040310","7.36722","134.54417"
"24923099999","60.7166666","114.8833333"
"47810099999","33.149722","130.302222"
"91848099999","-21.895833","-157.90666"
"91643080705","-8.516667","179.216667"
"47421099999","42.8","140.2166666"
"72320093801","34.34833","-85.16155"
"95283099999","-15.45","145.1833333"
"72635594871","42.1256","-86.4284"
"11175099999","47.4166666","15.2666666"
"72546604938","41.69111","-93.56611"
"33377099999","50","33.0166666"
"89667099999","-77.95","166.5"
"94988099999","-43.0666666","147.35"
"16665399999","39.1771","23.503675"
"47661043321","35.4","139.917"
"34740099999","46.5166666","41.35"
"2331099999","62.75","15.0833333"
"83652099999","-21.134167","-47.774189"
"74331253925","34.0502","-94.4008"
"43497099999","6.1166666","81.1333333"
"72057800176","32.717","-98.892"
"72086700293","48.39","-100.024"
"71817099999","52.3","-55.8333333"
"8201099999","40.95","-5.65"
"25551099999","64.6833333","170.4166666"
"6641099999","47.5833333","7.8833333"
"72428704848","41.56306","-83.47639"
"72651624024","44.05111","-101.60111"
"34704099999","46.8333333","35.3666666"
"11090099999","48.25","16.4333333"
"63333099999","11.0833333","39.7166667"
"11816099999","48.170167","17.212667"
"72389093193","36.77999","-119.72016"
"72045799999","37.387361","-83.261611"
"72409514792","40.27679","-74.81594"
"17246099999","37.2","33.2166666"
"43344099999","10.765364","78.709722"
"72344853934","35.72611","-91.64722"
"95482099999","-25.8975","139.3475"
"38301099999","42.8","67.417"
"99999903755","39.58028","-79.33944"
"48848099999","17.4833333","106.6"
"71221099999","56.3","-119.7333333"
"33886099999","46.1","28.9"
"1042099999","70.6","22.45"
"33409099999","49.4333333","24.95"
"35746099999","46.7833333","61.6666667"
"72698694261","45.54762","-122.95572"
"65475099999","5.7833333","0.6333333"
"72650504845","42.59529","-87.93832"
"91577099999","-20.546314","164.255625"
